Knapsack Testing
No. of Solution Systems, Trial, Pre-processing, Execution
50, 0, 425, 0
tx, check, getRandomReady, getFunc, getPair, acquireLocks, perfFunc, rmFITS/READY, newFITS/READY, txRelease
99970, 68870, 117944, 46110, 317837, 39395, 234123, 279151, 1447906, 2446
40346, 29652, 57849, 15919, 73334, 16045, 13231, 166214, 723535, 1264
42743, 29894, 62596, 16923, 76766, 17206, 15312, 223230, 1384312, 1614
54423, 36585, 208888, 27599, 140120, 26529, 215540, 349765, 1566402, 2188
68075, 45913, 102064, 25026, 157198, 28186, 169404, 366661, 1757236, 2322
91695, 60605, 131704, 111795, 185429, 42255, 217756, 506490, 2317220, 2737
112682, 79709, 166325, 42314, 235941, 53224, 402224, 577495, 3218942, 2406
119327, 77558, 172965, 41022, 312592, 59893, 333669, 924232, 3370879, 1838
51427, 31954, 67672, 14792, 108786, 19667, 93151, 217411, 1058834, 1522
84932, 58121, 128130, 34187, 183690, 38820, 191284, 621246, 2415132, 2298
78126, 52994, 121334, 30989, 451290, 36553, 295916, 205005, 1439499, 2574
78371, 54662, 113265, 31121, 152757, 34361, 19616, 417122, 2015888, 3252
90757, 71609, 133874, 37754, 189483, 135156, 26825, 312853, 1212810, 2171
94005, 54558, 117944, 30809, 311327, 35676, 325703, 352835, 1797507, 2634
54083, 38676, 77811, 20890, 100707, 23667, 13631, 233393, 1057026, 1983
94005, 61903, 142238, 37223, 205814, 41703, 208600, 365656, 2226998, 2660
91819, 62705, 139706, 35459, 202948, 42175, 101557, 500331, 2683802, 3137
91650, 64328, 147213, 36511, 200888, 42490, 193337, 500687, 2089710, 1854
111123, 76240, 176464, 41106, 414950, 63295, 246661, 237885, 1795040, 3863
90343, 186228, 64322, 16562, 76299, 17134, 9343, 163200, 1044362, 5892
87057, 224782, 124581, 35447, 167173, 39921, 22914, 420824, 1747993, 2663
92026, 73674, 137111, 37458, 219910, 41428, 187965, 562425, 2362947, 4049
100357, 61373, 128425, 33694, 275678, 40183, 184380, 469457, 2314247, 2954
37797, 24085, 56238, 13037, 98594, 45589, 137913, 80071, 463567, 1057
39875, 25127, 56389, 15755, 77712, 16617, 87125, 204553, 697880, 1245
39785, 25204, 63513, 15023, 85438, 17021, 87506, 185766, 755233, 1298
66292, 42647, 95063, 22364, 123668, 24313, 111861, 257417, 1485758, 2266
111042, 64434, 173267, 38857, 649920, 43528, 246319, 216348, 2166794, 2926
73360, 55635, 106401, 25932, 206929, 42626, 169133, 440363, 2038305, 1881
66478, 40945, 108001, 63589, 211732, 27242, 101160, 249290, 1317136, 1573
45954, 27914, 104947, 47319, 193713, 21249, 95715, 203814, 763730, 1512
65679, 32686, 74513, 19058, 134656, 38921, 139071, 252858, 1140275, 1662
63585, 39300, 98145, 20819, 110811, 28044, 362994, 285881, 1096082, 2248
92401, 55489, 136831, 33656, 163990, 42925, 185659, 511602, 1209738, 3803
83286, 49862, 177090, 29842, 215992, 42109, 206190, 612196, 2021495, 2896
76755, 47222, 118993, 27769, 419074, 49462, 235164, 858685, 2219239, 3199
123179, 86008, 223833, 46798, 95221, 17764, 92523, 183690, 1155989, 2574
57653, 53849, 119141, 46031, 428677, 42112, 237837, 200692, 1491251, 2651
83203, 58949, 136371, 26170, 148981, 34793, 159047, 442106, 1759038, 2565
91308, 57358, 133448, 32677, 176028, 42951, 189908, 397766, 2055657, 2626
90497, 55409, 137551, 34547, 168950, 25920, 215132, 466275, 1505363, 3022
77684, 51324, 116651, 31519, 154277, 38214, 183236, 407340, 1845593, 2338
49695, 29035, 72990, 14632, 213483, 18522, 144059, 119654, 2071972, 2717
101374, 57031, 132471, 29277, 238038, 48837, 220428, 693524, 2983424, 3019
71330, 42615, 106200, 23459, 159220, 32312, 151505, 407648, 1673585, 2399
72285, 41871, 181351, 26950, 139832, 32266, 150600, 348451, 1441545, 2616
56502, 27803, 69823, 15230, 95988, 20669, 12569, 204326, 811934, Knapsack Testing
No. of Solution Systems, Trial, Pre-processing, Execution
50, 0, 5248, 0
tx, check, getRandomReady, getFunc, getPair, acquireLocks, perfFunc, rmFITS/READY, newFITS/READY, txRelease
130424, 14333127, 2816767, 8469432, 18826994, 2792001, 85103950, 12601153, 155034449097, Knapsack Testing
No. of Solution Systems, Trial, Pre-processing, Execution
50, 0, 437, 0
tx, check, getRandomReady, getFunc, getPair, acquireLocks, perfFunc, rmFITS/READY, newFITS/READY, txRelease
121549, 6837375, 924243, 2862620, 5569910, 806243, 81367154, 6598622, 26684321, 2424
83614, 72325, 291226, 151433, 419688, 198692, 1944038, 1547689, 9138054, 6259
94311, 82660, 214401, 124225, 436035, 128985, 92690, 1250739, 10195220, 2501
92284, 73086, 202377, 114020, 422225, 114493, 72144, 1524108, 8529041, 2499
150606, 136174, 433893, 222918, 3830327, 155192, 655653, 722067, 10529315, 2970
246038, 156019, 381527, 222304, 609302, 139813, 493877, 2784987, 11094945, 2739
144803, 109805, 361472, 167780, 765295, 160398, 788148, 2766290, 13089863, 2474
108976, 91882, 334079, 127725, 832999, 123208, 372886, 4053078, 7716653, 2256
151098, 130190, 365902, 142402, 1166889, 203775, 782481, 2331132, 7468249, 2535
73820, 73124, 175654, 128428, 487373, 106876, 510422, 2313928, 11092240, 2996
127379, 113460, 329967, 412343, 1084718, 172552, 590975, 3483999, 8355675, 3282
158208, 122276, 370937, 280703, 2510295, 165061, 764405, 1237768, 6958819, 2034
82137, 110966, 201784, 70905, 340079, 84187, 260308, 1154687, 7273209, 2717
65569, 54365, 187753, 77512, 441683, 61738, 296528, 767895, 6048071, 3707
123572, 101591, 288812, 151422, 531879, 264939, 452137, 1645364, 6303539, 2478
133979, 147436, 406156, 233388, 837742, 145718, 446234, 1404709, 6928816, 2672
75473, 59335, 367155, 114228, 550851, 121711, 398412, 2993271, 7514766, 2925
83364, 91230, 221457, 61253, 328814, 93946, 271203, 1378062, 5549041, 2777
269606, 239156, 305539, 100380, 1557572, 133183, 795405, 665505, 4842645, 2303
60494, 72929, 345221, 141572, 217376, 111386, 323614, 730369, 3394480, 2202
118396, 87610, 368575, 103213, 480154, 93649, 326651, 1660867, 6910984, 2665
74108, 196514, 277826, 78109, 481217, 59312, 253174, 273907, 3951861, 2702
129869, 137707, 576205, 143784, 1414925, 108015, 404391, 527335, 3633089, 1909
110286, 87304, 218429, 95975, 666039, 138763, 681854, 1612037, 3687291, 2679
105118, 86088, 248922, 112116, 666125, 127077, 459041, 1883968, 5083910, 3392
133662, 49612, 132144, 76526, 194489, 56215, 148099, 709635, 7270095, 2387
63259, 95422, 254762, 90986, 310538, 111698, 436694, 1384941, 4269118, 2866
88326, 65754, 198244, 55369, 280471, 82162, 31795, 860684, 5850435, 3228
181224, 128341, 592141, 127244, 659572, 129639, 430810, 2270749, 4437869, 2136
132495, 110271, 331790, 99567, 520349, 106576, 45586, 1070914, 5163359, 3709
182778, 122794, 274096, 230715, 667961, 194688, 417398, 1562124, 5262023, 3661
168546, 126757, 329856, 214013, 461727, 84750, 288736, 1476655, 5039476, 3753
159565, 101934, 244141, 85030, 501412, 107867, 41403, 1293210, 3648717, 2918
141920, 83907, 199034, 72291, 430709, 90454, 778072, 392947, 4793180, 4718
83672, 71104, 206080, 60487, 241855, 79394, 28486, 737719, 6626986, 4821
65472, 46509, 112858, 38791, 145343, 45307, 15371, 523428, 3229527, 2509
66256, 84182, 138638, 46168, 225500, 61869, 182317, 577821, 3780753, 2248
68117, 126257, 139475, 47216, 352741, 70041, 287091, 330889, 3536702, 3101
102461, 50747, 127701, 45239, 228913, 57799, 21013, 556944, 3053539, 1845
130105, 132681, 305686, 99692, 827938, 473701, 506290, 1665060, 7342521, 2085
120865, 135564, 281617, 42360, 213279, 35601, 208208, 1248829, 3668433, 1843
151305, 94914, 279393, 90670, 941353, 115930, 712569, 633840, 4214997, 2358
113381, 85194, 347642, 133547, 481388, 107689, 373362, 1644441, 5877327, 2778
182245, 181770, 366280, 100937, 729646, 115435, 283152, 1848032, 4309613, 2225
120869, 85651, 354815, 72032, 363482, 52070, 291101, 208633, 3617210, 2465
58875, 41258, 87350, 38016, 194531, 55135, 145183, 459422, 2780518, 1676
127133, 111805, 244235, 90462, 591198, 65900, 316837, 1087908, 6581344, 3668
193532, 120138, 303642, 111739, 1052514, 124748, 805788, 2149031, 6101364, 2105
109626, 78785, 209517, 81274, 549470, 88221, 659817, 525037, 4838648, 4575
132931, 124022, 305868, 88252, 564896, 112421, 556452, 1555797, 5636391, 1893
144175, 94180, 315898, 89841, 744649, 80126, 333356, 1278279, 3657743, 1906
110391, 79269, 200760, 76976, 681732, 94263, 368983, 1640856, 4551142, 1751
134435, 75875, 233657, 71818, 597116, 106427, 298637, 2159047, 6608751, 1796
70228, 50012, 165828, 58129, 330465, 54987, 30107, 877684, 4232103, 2871
54159, 71852, 123741, 48816, 582940, 168106, 336716, 1418240, 3238723, 1726
110515, 175027, 200142, 150925, 317120, 61634, 33539, 700831, 4159275, 2987
299576, 78956, 236941, 81148, 567166, 80536, 394427, 721832, 3707900, 2766
132465, 61705, 168158, 65252, 261724, 51866, 28207, 1121599, 4803714, 2423
62300, 98377, 122477, 38260, 213191, 29635, 149765, 455569, 3130341, 2108
131263, 67425, 326327, 101822, 743692, 99533, 456900, 1334772, 5802680, 2454
132862, 143631, 223591, 79113, 764562, 80171, 380149, 1718682, 4619090, 4058
107284, 51737, 182570, 90815, 396036, 61978, 33685, 1084574, 4162761, 3007
119667, 62687, 206368, 75234, 417353, 72976, 400116, 827625, 4905185, 2560
117948, 63369, 492601, 75783, 871450, 107570, 1042261, 412350, 3177461, 2094
75044, 34511, 121938, 41822, 601999, 142787, 308200, 496622, 3271039, 2850
87528, 36454, 130278, 45833, 291895, 44289, 430617, 1196697, 3868698, 3608
148207, 57657, 183409, 66344, 377635, 63822, 354559, 736078, 4328081, 1713
126722, 68793, 279032, 99154, 691640, 76883, 485720, 1899065, 4052152, 1799
68912, 36706, 143671, 41809, 313160, 41097, 172884, 760990, 2830051, 2032
55347, 32516, 111567, 43443, 219563, 36884, 176420, 452505, 3503915, 2393
239840, 85310, 285998, 100168, 778743, 116039, 463343, 257985, 1846138, 1868
79781, 42690, 139717, 53357, 412188, 56491, 182435, 754490, 3099991, 1912
169939, 84604, 364810, 152376, 682371, 95863, 714457, 997590, 3990184, 3006
64830, 37822, 113298, 41764, 221895, 36144, 274735, 211446, 1949097, 1687
107704, 56983, 245981, 79485, 679408, 94426, 484072, 1095212, 4458660, 2509
56104, 31049, 122544, 60444, 181418, 29532, 76267, 365497, 1648081, 1878
111956, 62143, 198001, 73454, 428899, 67199, 481159, 308596, 3840718, 3257
84962, 47753, 136233, 55357, 322125, 46612, 214531, 816795, 3974664, 3121
120939, 65702, 269035, 103661, 584234, 79127, 419806, 1326480, 5477960, 3868
95880, 53350, 168045, 60779, 496555, 57466, 239838, 757623, 4411192, 3460
116580, 60904, 198007, 70602, 459024, 143347, 484487, 1302739, 7547376, 4792
74428, 70097, 139319, 46093, 208550, 41137, 21140, 338842, 2319576, 3275
174078, 76436, 229833, 78275, 523749, 73995, 437036, 955076, 3912829, 2463
142137, 71327, 288331, 79918, 830425, 86056, 409581, 1259811, 3178651, 1636
63011, 34120, 136930, 38881, 304388, 46128, 381875, 268052, 2528487, 1811
95447, 61620, 153625, 35141, 377295, 70580, 223484, 652301, 3116005, 2702
90512, 119594, 164714, 44389, 250717, 169298, 31029, 571972, 3200523, 2674
71389, 44954, 124575, 36785, 378840, 28209, 182676, 476964, 5325126, 3889
54020, 30140, 96110, 27584, 482324, 30053, 219328, 516326, 2884322, 2026
63374, 32761, 168819, 28518, 248693, 23503, 222088, 177457, 2080268, 1935
98522, 34100, 110198, 32578, 287127, 28124, 205516, 519970, 2601136, 15028
83692, 35037, 113119, 68739, 223801, 26485, 196867, 156501, 1933672, 2114
68382, 34477, 103804, 32053, 267869, 22565, 20549, 406884, 1659993, 2501
76688, 40601, 130342, 36511, 293508, 26274, 23676, 444902, 2814958, 2616
52422, 29662, 90205, 26478, 184975, 16703, 168624, 299025, 3010427, 2596
139943, 67210, 216809, 153619, 779183, 61847, 552292, 1072507, 2617118, 1946
223849, 74054, 290492, 72739, 583043, 65033, 330770, 166020, 1984344, 1687
106645, 55949, 163834, 44583, 468377, 36210, 268639, 673719, 3927328, 3160
111537, 70229, 172380, 46183, 396252, 37391, 260911, 897336, 3259047, 2385
107968, 54216, 173347, 41632, 452202, 41904, 372020, 727927, 3928970, 2146
107797, 57557, 209031, 28500, 183685, 27156, 464585, 272399, 2657655, 2970
61505, 35073, 136340, 28281, 164096, 19448, 175072, 150036, 1369056, 1674
85104, 42522, 134384, 32695, 435459, 32905, 321399, 934466, 3327636, 2442
107342, 48074, 169347, 37983, 330926, 68599, 197669, 596272, 3973240, 3167
137617, 66669, 208309, 53199, 449343, 50027, 41698, 691113, 4320968, 3708
125790, 57522, 242491, 38957, 327333, 45225, 314860, 255158, 1565161, 1880
254733, 63599, 338592, 35687, 332881, 27050, 209454, 442693, 3124553, 10054
156926, 69643, 236051, 58418, 933359, 54249, 423770, 1134640, 3172059, 1941
106722, 114722, 136826, 31488, 249498, 27978, 22118, 409393, 1870936, 2192
65193, 34305, 104631, 28264, 339068, 23537, 199202, 884269, 4763694, 2530
213806, 95012, 388520, 91056, 497730, 39380, 216485, 805843, 2469748, 2171
157885, 70085, 184234, 47305, 343336, 39314, 35430, 607458, 3115842, 3216
150563, 67908, 173699, 46641, 505119, 44282, 246051, 749063, 4830907, 3131
130321, 63848, 199997, 53986, 440638, 53440, 359482, 325992, 4038923, 2395
111747, 181748, 312092, 48122, 589092, 38085, 240277, 869251, 3468193, 2154
104804, 54110, 160151, 42274, 320839, 41646, 277485, 284854, 2478302, 1920
108547, 57279, 156400, 42570, 379924, 43229, 35829, 569315, 3598727, 3443
90091, 82457, 175124, 39411, 307967, 32913, 28109, 620502, 4876782, 3087
259089, 79978, 243794, 61387, 956274, 57940, 330622, 1207820, 3271257, 3027
142458, 64632, 168570, 57030, 821226, 34538, 316555, 831432, 2587066, 4390
64354, 32543, 89065, 22670, 196771, 17557, 107501, 408451, 1995836, 1898
80022, 47510, 124231, 27391, 206315, 23273, 193129, 173789, 1878778, 2136
82241, 60945, 79001, 23008, 231074, 16363, 103739, 346731, 1464988, 1481
171206, 60981, 248715, 53690, 736059, 38348, 247539, 952768, 3107919, 14429
93790, 46498, 148589, 33460, 229580, 25778, 274224, 264955, 2729737, 2172
144442, 69856, 182748, 53830, 509106, 65025, 169313, 1015420, 3845454, 1842
123510, 61437, 196123, 51485, 512429, 45171, 278732, 970847, 2085465, 1703
62647, 81580, 286541, 25414, 211293, 34176, 244007, 162537, 1871950, 1887
63650, 34490, 1081875, 29927, 213813, 88624, 22312, 299130, 1680407, 2566
112215, 54982, 181771, 49014, 798693, 64479, 458649, 1202739, 3335298, 1782
65121, 31310, 97972, 24742, 211630, 20881, 103262, 206862, 1431842, 1498
51251, 27306, 88375, 21789, 184638, 16850, 102250, 244408, 1448673, 1912
70377, 35845, 115420, 30007, 277205, 28408, 168936, 445104, 2345774, 2627
170129, 60555, 203183, 50342, 606142, 41974, 280771, 678550, 3036692, 2222
156822, 61473, 190620, 49170, 525018, 18217, 762052, 353495, 1529229, 1721
68636, 37127, 107133, 30494, 179439, 25397, 20566, 303994, 2752969, 3935
89369, 48447, 146921, 40433, 207930, 41233, 400197, 224593, 2858151, 3394
64938, 33974, 93789, 28105, 216127, 24589, 335106, 426321, 2851460, 3257
201911, 51541, 159129, 43853, 394390, 44330, 237522, 829915, 3933065, 3821
52718, 34477, 85332, 23106, 167171, 17131, 107753, 329845, 2003452, 2152
86860, 44460, 137096, 37544, 302428, 36357, 210229, 489723, 2023198, 1829
126868, 75909, 267702, 51992, 322103, 50111, 39383, 642033, 3300205, 3428
100058, 50942, 161096, 44134, 376305, 35510, 180535, 447919, 1655839, 1645
110581, 55279, 172042, 67564, 305607, 45216, 35591, 527123, 3400298, 3733
106011, 55225, 175810, 104990, 291196, 45644, 56762, 440869, 2897409, 3024
85319, 42991, 136702, 34073, 178365, 34951, 242011, 209678, 1873597, 2309
201946, 69064, 198152, 60549, 570315, 49948, 265836, 1038912, 3930426, 2278
68766, 27185, 85217, 21033, 232131, 19171, 124604, 262302, 1550210, 2312
90355, 44800, 140934, 38616, 357097, 31885, 25159, 455955, 3505249, 3408
123816, 60375, 250279, 61422, 438078, 43788, 263749, 807170, 3125927, 1902
121446, 60295, 189889, 50723, 443915, 56070, 245353, 748215, 4298458, 3798
122859, 59583, 188025, 50548, 239620, 54126, 434033, 321402, 4927887, 5563
74333, 40643, 109800, 36865, 235681, 29388, 145885, 401992, 3398879, 3300
118068, 59367, 273968, 47430, 334173, 39564, 222835, 632477, 4393179, 3794
110152, 54290, 182661, 46646, 210238, 38419, 346293, 342545, 2887343, 3452
110997, 56520, 171623, 48238, 228079, 42409, 338210, 361066, 3261868, 3614
110131, 55689, 160443, 47631, 374826, 45161, 238573, 786801, 4332559, 3618
123386, 60736, 191834, 51409, 387420, 48593, 269747, 755852, 3753052, 2958
119096, 74212, 198240, 91109, 564216, 58282, 316627, 1340102, 4883598, 3754
107092, 54874, 169556, 97217, 237036, 47136, 326662, 285357, 2670997, 3620
91953, 48075, 139622, 38831, 294250, 33231, 183357, 685918, 4269336, 3332
111609, 60044, 205529, 51586, 294572, 49470, 34593, 754218, 3215205, 3287
181324, 68197, 186662, 49566, 227253, 45948, 315910, 301157, 2931647, 1918
105484, 54343, 163316, 44802, 241263, 53997, 301888, 335954, 2972678, 4018
107408, 54040, 155191, 46001, 418855, 39573, 217962, 695867, 2922432, 3304
119016, 59317, 196082, 48434, 220717, 44314, 318511, 341151, 3565286, 4425
126783, 55434, 189279, 42759, 490715, 42725, 242348, 926715, 3200959, 2894
101126, 51676, 165958, 41870, 455139, 37171, 213905, 715934, 3337381, 2189
349122, 42435, 129041, 33796, 271887, 29142, 172349, 485085, 2967389, 2573
121351, 61022, 194564, 50433, 410261, 43768, 242967, 773081, 5227318, 2050
191015, 91312, 328152, 33918, 249680, 29947, 165515, 517755, 2655606, 2889
162585, 45089, 192134, 36044, 206498, 29712, 23705, 370643, 2013416, 2606
145145, 48421, 205453, 40438, 202764, 24892, 205875, 158828, 2212501, 4475
115618, 59177, 208545, 50889, 448286, 43071, 288855, 1285487, 3405651, 3955
102936, 55119, 160376, 45764, 362663, 147454, 258920, 920574, 3077612, 2414
76388, 39332, 106768, 32320, 188841, 25793, 21734, 682882, 2026737, 2245
118359, 60210, 169544, 51701, 422999, 44314, 273917, 871575, 4470802, 4706
171731, 67457, 156514, 46909, 366987, 45988, 226443, 746162, 5428824, 2877
153965, 59765, 150977, 44174, 270078, 42931, 32103, 404650, 3707963, 4004
129023, 54867, 186441, 51314, 430013, 23419, 138244, 301985, 3707520, 2236
280715, 64183, 151369, 45359, 197859, 41029, 288925, 271112, 2901399, 2878
178830, 66097, 193291, 62173, 300586, 59377, 441015, 457396, 2397327, 2543
89205, 30333, 76322, 21005, 203268, 20227, 175227, 309425, 1998746, 1739
82184, 55434, 118452, 34301, 141679, 33796, 324189, 184161, 1952141, 2387
88301, 48639, 125818, 39207, 470229, 47132, 230101, 664063, 3764503, 3291
63629, 33908, 97241, 25816, 193862, 23276, 127685, 319660, 1827713, 1656
93438, 55965, 132191, 39926, 276309, 44428, 400074, 314474, 2755946, 2740
115378, 59999, 161551, 50102, 209232, 52387, 307351, 355574, 3096465, 3071
114425, 60185, 152852, 50538, 505813, 45597, 243353, 636330, 4228807, 3834
130742, 61347, 170029, 50116, 207086, 42741, 297409, 281338, 3245238, 4415
107413, 54931, 139578, 46437, 399916, 40976, 384217, 1473102, 4810969, 1964
116249, 60690, 160909, 50598, 307852, 49275, 36847, 690531, 3853375, 5562
115126, 68568, 173862, 51695, 419822, 43252, 238236, 303130, 3274007, 3368
113433, 60440, 175782, 50343, 196959, 54071, 312252, 280301, 2967742, 3988
130816, 163715, 176919, 56245, 578233, 43043, 235734, 521599, 3706093, 3487
113965, 68478, 256558, 51109, 313615, 43507, 36160, 457957, 3212233, 4039
118685, 60349, 179756, 50508, 442773, 49249, 239279, 629209, 3257093, 2641
58406, 30380, 82563, 23347, 161838, 21063, 14630, 250440, 1511405, 1797
116541, 33602, 90493, 26649, 165358, 22671, 105377, 263934, 1399984, 2211
65782, 35433, 81941, 23022, 104425, 23321, 150322, 108076, 1037717, 2406
52852, 27059, 64647, 62793, 223516, 23831, 121928, 305570, 2034970, 2564
127985, 71499, 169644, 41016, 453412, 43397, 239805, 571556, 4205089, 4044
109453, 56472, 161212, 36384, 492169, 33824, 155093, 577115, 3631758, 2738
